Transaction Date,index yield,Whether stock selection date,Date of selection,Stock Selection Results,Shareholding,buy-in date,position yield,position yield_timing,Strategy Funding Curve,Strategy Funding Curve_timing,index
2015-2-26,0.025170105,FALSE,2015-1-30,,林海股份(sh600099) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 鼎泰新材(sz002352) 圣阳股份(sz002580) 朗科科技(sz300042) 华伍股份(sz300095) 晨光生物(sz300138) 科恒股份(sz300340) ,2015-2-2,0.00735527,0.00735527,11.53856347,6.947816344,0.762916217
2015-2-27,0.001836643,TRUE,2015-1-30,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,林海股份(sh600099) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 鼎泰新材(sz002352) 圣阳股份(sz002580) 朗科科技(sz300042) 华伍股份(sz300095) 晨光生物(sz300138) 科恒股份(sz300340) ,2015-2-2,0.014667905,0.014667905,11.70781002,7.049726251,0.764317421
2015-3-2,0.007954456,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.016550612,0.016550612,11.90158144,7.166403533,0.770397151
2015-3-3,-0.02592426,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,-0.011408231,-0.011408231,11.76580544,7.084647545,0.750425175
2015-3-4,0.006533824,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.017829963,0.017829963,11.97558933,7.210966552,0.75532832
2015-3-5,-0.009765437,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.012626652,0.012626652,12.12680092,7.302016917,0.747952209
2015-3-6,-0.005096758,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,-0.005381409,-0.005381409,12.06154164,7.262721774,0.744140078
2015-3-9,0.017027356,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.00652951,0.00652951,12.1402976,7.310143787,0.756810816
2015-3-10,-0.004844887,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.022820912,0.022820912,12.41735025,7.476967931,0.753144153
2015-3-11,0.001147528,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.010730534,0.010730534,12.55059506,7.557199792,0.754008407
2015-3-12,0.019346602,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,-0.005913707,-0.005913707,12.47637452,7.512508728,0.768595908
2015-3-13,0.006908184,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.017166605,0.017166605,12.69055151,7.641472999,0.77390551
2015-3-16,0.02432788,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.03091718,0.03091718,13.08290758,7.877725796,0.79273299
2015-3-17,0.013884129,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.015423642,0.015423642,13.28469367,7.999229021,0.803739397
2015-3-18,0.023669726,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.013456458,0.013456458,13.46345859,8.106870313,0.822763688
2015-3-19,-0.001640644,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.008608919,0.008608919,13.57936441,8.1766617,0.821413826
2015-3-20,0.013758744,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.019350489,0.019350489,13.84213175,8.334884101,0.832715449
2015-3-23,0.020420956,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.023124075,0.023124075,14.16221824,8.527620586,0.849720294
2015-3-24,0.000249241,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,-0.007943902,-0.007943902,14.04971497,8.459878004,0.849932079
2015-3-25,-0.008215351,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.008893701,0.008893701,14.17466893,8.535117626,0.842949589
2015-3-26,0.002433757,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,-0.015106367,-0.015106367,13.96054118,8.406183007,0.845001123
2015-3-27,0.005493671,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.019400055,0.019400055,14.23137645,8.569263422,0.849643281
2015-3-30,0.029327492,FALSE,2015-2-27,,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.003859129,0.003859129,14.28629717,8.602333315,0.874561188
2015-3-31,-0.00904559,TRUE,2015-2-27,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,林海股份(sh600099) 天目药业(sh600671) 冀东装备(sz000856) 兰州黄河(sz000929) 湘潭电化(sz002125) 九鼎新材(sz002201) 鼎泰新材(sz002352) 晨光生物(sz300138) 海联讯(sz300277) 科恒股份(sz300340) ,2015-3-2,0.012852598,0.012852598,14.4699132,8.712895646,0.866650266
2015-4-1,0.0179453,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.029899142,0.029899142,14.90255119,8.973403752,0.882202565
2015-4-2,0.00021339,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.014249544,0.014249544,15.11490574,9.10127066,0.882390818
2015-4-3,0.011093925,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.03669829,0.03669829,15.66959693,9.435271727,0.892179996
2015-4-7,0.021460051,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.020885505,0.020885505,15.99686439,9.632332145,0.911326224
2015-4-8,0.008394287,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.003247086,-0.003247086,15.94492119,9.601055136,0.918976158
2015-4-9,-0.00783556,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.002228827,0.002228827,15.98045967,9.622454228,0.911775465
2015-4-10,0.019304856,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.046536992,0.046536992,16.72414219,10.0702543,0.929377159
2015-4-13,0.017643322,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.038242262,0.038242262,17.36371121,10.4553636,0.94577446
2015-4-14,0.003870104,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.021287269,0.021287269,17.7333372,10.67792974,0.949434705
2015-4-15,-0.012994065,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.035066186,-0.035066186,17.11149671,10.30349547,0.937097689
2015-4-16,0.030370893,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.001351255,0.001351255,17.13461871,10.31741813,0.965558182
2015-4-17,0.018298235,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.004356863,-0.004356863,17.05996552,10.27246655,0.983226193
2015-4-20,-0.016148333,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.032496309,-0.032496309,16.50557961,9.938649302,0.967348729
2015-4-21,0.02150414,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.040296009,0.040296009,17.1706886,10.3391372,0.988150731
2015-4-22,0.026119468,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.035751408,0.035751408,17.78456489,10.70877591,1.013960702
2015-4-23,0.000227857,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.003095114,-0.003095114,17.72951963,10.67563103,1.01419174
2015-4-24,-0.008068105,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.006587734,-0.006587734,17.61272228,10.60530282,1.006009135
2015-4-27,0.022317252,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.013205002,-0.013205002,17.38014625,10.46525978,1.028460494
2015-4-28,-0.013672131,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,-0.041696255,-0.041696255,16.65545924,10.02889764,1.014399247
2015-4-29,0.006847524,FALSE,2015-3-31,,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.021224919,0.021224919,17.00897002,10.24176018,1.02134537
2015-4-30,-0.005119043,TRUE,2015-3-31,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,恒丰纸业(sh600356) 大洲兴业(sh600603) 鲁北化工(sh600727) 美锦能源(sz000723) 兰州黄河(sz000929) 国统股份(sz002205) 棒杰股份(sz002634) 百洋股份(sz002696) 宝德股份(sz300023) 红宇新材(sz300345) ,2015-4-1,0.014251285,0.014251285,17.25136969,10.38771842,1.016117059
2015-5-4,0.007968606,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.022195883,0.022195883,17.63427907,10.618283,1.024214095
2015-5-5,-0.039872675,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.003347756,0.003347756,17.69331433,10.65383042,0.98337594
2015-5-6,-0.009465198,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,-0.017497437,-0.017497437,17.38372668,10.46741569,0.974068092
2015-5-7,-0.018281126,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,-0.030450388,-0.030450388,16.85438546,10.14867883,0.95626103
2015-5-8,0.019755754,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.053984218,0.053984218,17.76425628,10.69654731,0.975152688
2015-5-11,0.028986048,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.046945344,0.046945344,18.59820539,11.1987004,1.003418511
2015-5-12,0.012128693,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.016127037,0.016127037,18.89813933,11.37930226,1.015588666
2015-5-13,-0.006104368,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.005520754,0.005520754,19.00247131,11.44212458,1.009389139
2015-5-14,-0.003742762,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.048322992,0.048322992,19.92072759,11.99504228,1.005611235
2015-5-15,-0.017722591,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.01110737,0.01110737,20.14199448,12.12827566,0.987789199
2015-5-18,-0.009167358,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.058867568,0.058867568,21.32770471,12.84223775,0.978733782
2015-5-19,0.034114803,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.01382208,0.01382208,21.62249796,13.01974419,1.012123092
2015-5-20,0.005009279,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.02421191,0.02421191,22.14601993,13.33497706,1.017193099
2015-5-21,0.018099148,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.060492053,0.060492053,23.48567815,14.14163721,1.035603427
2015-5-22,0.022797037,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.029705252,0.029705252,24.18332614,14.5617181,1.059212117
2015-5-25,0.029923213,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.015412718,0.015412718,24.55605693,14.78615376,1.090907146
2015-5-26,0.019496029,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.077727382,0.077727382,26.46473495,15.93544278,1.112175504
2015-5-27,-0.00336416,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.058146448,0.058146448,28.00356529,16.86203219,1.108433967
2015-5-28,-0.067050988,FALSE,2015-4-30,,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,-0.04269359,-0.04269359,26.80799257,16.1421315,1.034112374
2015-5-29,0.001410837,TRUE,2015-4-30,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,亚星客车(sh600213) 北矿磁材(sh600980) 松发股份(sh603268) 立霸股份(sh603519) 美欣达(sz002034) 长江润发(sz002435) 康耐特(sz300061) 万福生科(sz300268) 华虹计通(sz300330) 康跃科技(sz300391) ,2015-5-4,0.005208284,0.005208284,26.94761621,16.22620431,1.035571338
2015-6-1,0.048617696,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,0.065628079,0.065628079,28.7161365,17.29109893,1.085918431
2015-6-2,0.016880804,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,0.062251628,0.062251628,30.50376274,18.36749799,1.104249607
2015-6-3,-0.003541352,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,0.021124391,0.021124391,31.14813615,18.7555002,1.10033907
2015-6-4,0.007354785,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,-0.010410938,-0.010410938,30.82385484,18.56023785,1.108431828
2015-6-5,0.009481957,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,0.020168695,0.020168695,31.44553176,18.93457362,1.11894193
2015-6-8,0.023553928,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,-0.000297499,-0.000297499,31.43617673,18.9289406,1.145297408
2015-6-9,-0.006778426,FALSE,2015-5-29,,长春一东(sh600148) 大杨创世(sh600233) 恒丰纸业(sh600356) 惠泉啤酒(sh600573) 北矿磁材(sh600980) 湘潭电化(sz002125) 天津普林(sz002134) 安纳达(sz002136) 鼎泰新材(sz002352) 通达股份(sz002560) ,2015-6-1,-0.009368471,-0.009368471,31.14166782,18.75160536,1.137534094
